2024-12-11 13:38:55.762 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-11 13:40:47.550 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:40:57.546 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:40:57.546 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:40:57.554 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:40:57.555 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:40:57.559 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:40:57.559 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:07.553 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:07.553 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:07.563 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:41:07.563 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:07.565 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:41:07.565 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:17.553 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:17.554 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:17.572 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:41:17.572 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:17.573 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:41:17.573 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:27.564 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:27.564 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:27.578 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:41:27.578 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:27.579 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:41:27.579 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:37.573 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:37.574 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:37.581 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:41:37.582 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:37.582 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:41:37.582 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:47.584 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:47.584 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:47.590 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:41:47.590 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:57.592 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:41:57.594 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:41:57.594 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:41:57.594 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:07.603 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:07.603 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:07.603 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:07.604 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:07.604 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:07.604 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:17.613 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:17.614 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:17.614 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:17.614 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:17.614 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:17.614 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:27.623 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:27.623 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:27.623 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:27.623 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:27.623 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:27.625 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:37.633 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:47.642 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:47.643 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:47.643 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:47.643 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:47.643 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:42:47.643 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:57.652 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:57.653 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:57.653 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:42:57.653 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:42:57.653 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:42:57.653 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:43:07.663 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:43:17.673 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:27.680 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-11 13:43:27.680 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:27.683 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-11 13:43:27.683 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:43:27.683 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-11 13:43:27.683 [cluster-ClusterId{value='67592571266362712baf1b9a', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-11 13:47:13.565 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-11 13:47:13.588 [main] INFO  cn.edu.xmu.javaee.order.OrderApplication - Starting OrderApplication using Java 20.0.2 with PID 46900 (D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp7\10.SpringData_Mongo\order\target\classes started by X-BELIEVER in D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp7\10.SpringData_Mongo)
2024-12-11 13:47:13.588 [main] DEBUG cn.edu.xmu.javaee.order.OrderApplication - Running with Spring Boot v3.3.4, Spring v6.1.13
2024-12-11 13:47:13.589 [main] INFO  cn.edu.xmu.javaee.order.OrderApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-11 13:47:16.067 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-11 13:47:16.089 [main] INFO  cn.edu.xmu.javaee.order.OrderApplication - Starting OrderApplication using Java 20.0.2 with PID 46308 (D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp7\10.SpringData_Mongo\order\target\classes started by X-BELIEVER in D:\文档\WORD\大学\JavaEE\JavaEE-2-4\Exp7\10.SpringData_Mongo)
2024-12-11 13:47:16.090 [main] DEBUG cn.edu.xmu.javaee.order.OrderApplication - Running with Spring Boot v3.3.4, Spring v6.1.13
2024-12-11 13:47:16.090 [main] INFO  cn.edu.xmu.javaee.order.OrderApplication - No active profile set, falling back to 1 default profile: "default"
2024-12-11 13:47:16.578 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data MongoDB repositories in DEFAULT mode.
2024-12-11 13:47:16.607 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 26 ms. Found 1 MongoDB repository interface.
2024-12-11 13:47:17.016 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-12-11 13:47:17.018 [main] INFO  org.apache.catalina.core.AprLifecycleListener - An older version [1.3.1] of the Apache Tomcat Native library is installed, while Tomcat recommends a minimum version of [2.0.5]
2024-12-11 13:47:17.018 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded Apache Tomcat Native library [1.3.1] using APR version [1.7.4].
2024-12-11 13:47:17.022 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 3.0.14 4 Jun 2024]
2024-12-11 13:47:17.027 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-12-11 13:47:17.029 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2024-12-11 13:47:17.029 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.30]
2024-12-11 13:47:17.061 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-12-11 13:47:17.062 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 943 ms
2024-12-11 13:47:17.231 [main] INFO  org.mongodb.driver.cluster - Adding discovered server mongo:27017 to client view of cluster
2024-12-11 13:47:17.255 [main] INFO  org.mongodb.driver.cluster - Adding discovered server mongo:27018 to client view of cluster
2024-12-11 13:47:17.257 [main] INFO  org.mongodb.driver.cluster - Adding discovered server mongo:27019 to client view of cluster
2024-12-11 13:47:17.269 [main] INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "5.0.1"}, "os": {"type": "Windows", "name": "Windows 11", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/20.0.2+9-78"} created with settings MongoClientSettings{readPreference=ReadPreference{name=nearest, hedgeOptions=null}, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=MongoCredential{mechanism=null, userName='demouser', source='oomall', password=<hidden>, mechanismProperties=<hidden>}, transportSettings=null, commandListeners=[cn.edu.xmu.javaee.order.config.MongoCommandLogger@734f8317], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, CollectionCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.client.model.mql.ExpressionCodecProvider@7dd3981e, com.mongodb.Jep395RecordCodecProvider@59313495, com.mongodb.KotlinCodecProvider@4a04ca74]}, loggerSettings=LoggerSettings{maxDocumentLength=1000}, clusterSettings={hosts=[mongo:27017, mongo:27018, mongo:27019], srvServiceName=mongodb, mode=MULTIPLE, requiredClusterType=REPLICA_SET, requiredReplicaSetName='rs0', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='15 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, proxySettings=ProxySettings{host=null, port=null, username=null, password=null}}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, dnsClient=null, inetAddressResolver=null, contextProvider=null}
2024-12-11 13:47:17.367 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=mongo:27017, type=REPLICA_SET_PRIMARY, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=51968700, setName='rs0', canonicalAddress=mongo1:27017, hosts=[mongo1:27017], passives=[mongo3:27017, mongo2:27017], arbiters=[], primary='mongo1:27017', tagSet=TagSet{[]}, electionId=7fffffff0000000000000001, setVersion=1, topologyVersion=TopologyVersion{processId=6745d374697b36d648e9f400, counter=6}, lastWriteDate=Wed Dec 11 13:47:12 CST 2024, lastUpdateTimeNanos=7404074933100}
2024-12-11 13:47:17.369 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Adding discovered server mongo1:27017 to client view of cluster
2024-12-11 13:47:17.370 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Adding discovered server mongo3:27017 to client view of cluster
2024-12-11 13:47:17.371 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Adding discovered server mongo2:27017 to client view of cluster
2024-12-11 13:47:17.371 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Server mongo:27017 is no longer a member of the replica set.  Removing from client view of cluster.
2024-12-11 13:47:17.372 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Server mongo:27018 is no longer a member of the replica set.  Removing from client view of cluster.
2024-12-11 13:47:17.372 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Server mongo:27019 is no longer a member of the replica set.  Removing from client view of cluster.
2024-12-11 13:47:17.372 [cluster-ClusterId{value='6759276503d9ad370e8818f8', description='null'}-mongo:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo:27017 with max election id 7fffffff0000000000000001 and max set version 1
