2024-12-10 14:33:36.287 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-12-10 14:56:00.287 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:00.287 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:10.419 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:56:10.419 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:10.420 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:56:10.420 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:10.420 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:10.420 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:56:20.353 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:30.494 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:56:30.494 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:30.495 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:30.495 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:30.497 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:56:30.498 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:40.324 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:56:40.324 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:40.326 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:56:40.326 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:40.326 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:40.326 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:50.356 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:56:50.357 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:50.357 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:56:50.357 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:56:50.357 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:56:50.357 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:00.601 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:10.428 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:10.428 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:10.429 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:10.429 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:10.429 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:10.429 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:20.464 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:20.464 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:20.464 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:20.464 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:20.466 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:20.466 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:30.397 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:30.397 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:30.399 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:30.399 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:30.415 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:30.415 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:40.354 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:40.354 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:40.366 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:40.366 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:40.375 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:40.375 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:50.469 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:57:50.469 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:50.472 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:57:50.472 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:57:50.472 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:57:50.472 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:00.418 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:00.419 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:00.419 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:00.419 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:00.465 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:00.465 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:10.439 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:10.439 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:10.439 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:10.439 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:10.440 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:10.440 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:20.415 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:20.415 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:20.415 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:20.416 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:20.428 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:20.428 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:30.506 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:40.440 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:40.440 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:40.442 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:40.442 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:40.442 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:40.443 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:50.497 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:58:50.497 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:50.497 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:58:50.497 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:58:50.508 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:58:50.508 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:00.616 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:59:00.616 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:00.617 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:59:00.617 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:00.617 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:59:00.617 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:10.444 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:59:10.444 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:10.444 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:59:10.444 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:10.446 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:59:10.447 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:20.479 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:59:20.479 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:20.480 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:59:20.480 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:20.480 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:59:20.480 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:30.448 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
2024-12-10 14:59:30.448 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo2:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:30.449 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo2:27017
2024-12-10 14:59:30.449 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo1:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo1:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:30.460 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo1:27017
2024-12-10 14:59:30.460 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo3:27017] INFO  org.mongodb.driver.cluster - Discovered replica set primary mongo3:27017 with max election id 7fffffff0000000000000001 and max set version 1
2024-12-10 14:59:40.458 [cluster-ClusterId{value='6757e0c2faca1437e85a2b21', description='null'}-mongo2:27017] INFO  org.mongodb.driver.cluster - Rediscovering type of existing primary mongo3:27017
